GPS纬度,GPS经度,谷歌地图纬度,谷歌地图经度,百度纬度,百度经度,地址,邮编,关键词
43.6025725013,122.265560176,43.604957697,122.2711016198,43.611329,122.277504,内蒙古自治区通辽市科尔沁区南顺大街,-,通辽站
42.2913092682,123.8310398545,42.293456093,123.8369460789,42.29982,123.84332,辽宁省铁岭市银州区光荣街,-,铁岭站
0,0,0,0,0,0,-,-,陶赖昭站
42.9632055987,129.834488002,42.9656160173,129.8413973724,42.97198,129.847757,吉林省延边朝鲜族自治州图们市光明街18号,-,图们站
27.7435144643,109.200026372,27.7402386789,109.2046022206,27.746552,109.211036,贵州省铜仁市碧江区清水大道,-,铜仁站
39.8156294754,118.1130152867,39.8170593763,118.1194794104,39.822788,118.12605,河北省唐山市丰润区车站路,-,唐山北站
0,0,0,0,0,0,-,-,田师府站
36.1867811711,117.1046726181,36.1870279795,117.1107451393,36.193376,117.117149,山东省泰安市泰山区龙潭路,-,泰山站
39.6243336613,118.1129878033,39.6257385819,118.1194251049,39.631478,118.126033,河北省唐山市路北区新华西道,-,唐山站
39.6992996556,116.3121450836,39.7005502407,116.3181961471,39.706452,116.32474,北京市大兴区黄良路,-,天水站
0,0,0,0,0,0,-,-,通远堡站
39.5898103201,115.8109278833,39.5909264781,115.8170433199,39.597152,115.823448,北京市房山区X024(云居寺路),-,太阳升站
32.5310714403,119.9756460583,32.5289730728,119.9804579413,32.535246,119.986928,江苏省泰州市海陵区京泰路1号,-,泰州站
0,0,0,0,0,0,-,-,桐梓站
39.9033809242,116.6213897373,39.9044262264,116.6271833088,39.910694,116.63361,北京市通州区五里店西路7号,-,通州西站
39.7104181638,116.8764860167,39.7114622319,116.882392241,39.717795,116.888773,北京市通州区X018(通房路),-,五常站
30.5308478447,114.3123669749,30.5284219402,114.3178011304,30.534197,114.324393,湖北省武汉市武昌区东安路,-,武昌站
39.6244871992,122.0030615393,39.6257805536,122.0081577364,39.63172,122.014731,辽宁省大连市瓦房店市解放街38-6号,-,瓦房店站
37.4255014599,122.1395372168,37.4264898742,122.1445529477,37.432746,122.150958,山东省威海市环翠区疏站路,-,威海站
31.3500360973,118.3863613523,31.3482035832,118.3917686857,31.353967,118.398365,安徽省芜湖市镜湖区站东路,-,芜湖站
0,0,0,0,0,0,-,-,乌海西站
0,0,0,0,0,0,-,-,吴家屯站
0,0,0,0,0,0,-,-,武隆站
46.0690284445,122.0571111106,46.0710493018,122.0632801913,46.077127,122.069764,内蒙古自治区兴安盟乌兰浩特市电业路,-,乌兰浩特站
34.4861095966,109.4885559373,34.4848583062,109.4937862449,34.490526,109.50038,陕西省渭南市临渭区中原街,-,渭南站
0,0,0,0,0,0,-,-,威舍站
41.4910030724,123.6774339246,41.4931126624,123.6832382249,41.499046,123.689767,辽宁省本溪市溪湖区G304(枫叶路),-,歪头山站
37.9036744371,102.6221665863,37.9039495801,102.6238510136,37.910075,102.630289,甘肃省武威市凉州区迎宾路,-,武威站
0,0,0,0,0,0,-,-,武威南站
31.5890505866,120.3009210678,31.5871450815,120.3055130096,31.592812,120.312139,江苏省无锡市崇安区二支路31号,-,无锡站
0,0,0,0,0,0,-,-,乌西站
0,0,0,0,0,0,-,-,乌伊岭站
27.7330905314,118.0250914902,27.7299378938,118.0302198738,27.735709,118.036816,福建省南平市武夷山市站区路,-,武夷山站
32.0855545763,108.0372644657,32.0834503034,108.0419315094,32.089239,108.048521,四川省达州市万源市G210(秦川大道),-,万源站
30.7572159894,108.3952336414,30.7549387526,108.3998255832,30.760716,108.406408,重庆市万州区站前路,-,万州站
23.4895682538,111.2354850376,23.4869705385,111.2405490482,23.493288,111.246969,广西壮族自治区梧州市长洲区站前大道,-,梧州站
27.9834554152,120.6810375528,27.9801347695,120.6850447731,27.986039,120.691609,浙江省温州市鹿城区温州大道,-,温州站
27.9694929418,120.5810760338,27.966086397,120.5850027878,27.972329,120.591459,浙江省温州市瓯海区宁波路,-,温州南站
27.8806797976,102.2228610994,27.8772704155,102.2243845941,27.883444,102.230852,四川省凉山彝族自治州西昌市迎宾路,-,西昌站
34.0217182583,113.81484844,34.0202378164,113.8208297661,34.025897,113.827409,河南省许昌市魏都区颍昌路,-,许昌站
0,0,0,0,0,0,-,-,西昌南站
45.719319734,126.6737265907,45.7213421329,126.6797830187,45.727279,126.68633,黑龙江省哈尔滨市香坊区通站街118号,-,香坊站
0,0,0,0,0,0,-,-,轩岗站
26.3332137378,115.3141464152,26.3299494214,115.3192211547,26.336299,115.325666,江西省赣州市兴国县站前路,-,兴国站
0,0,0,0,0,0,-,-,宣汉站
22.5203550513,113.0657303568,22.5176444433,113.071148419,22.523556,113.077669,广东省江门市新会区新乐路,-,新会站
0,0,0,0,0,0,-,-,新晃站
43.9169473126,116.0203543685,43.9190531763,116.0270813487,43.925345,116.033514,内蒙古自治区锡林郭勒盟锡林浩特市锡林西大街,-,锡林浩特站
40.4358602565,117.5075866407,40.4371710115,117.5140883154,40.443041,117.520602,河北省承德市兴隆县雾灵街,-,兴隆县站
24.6389906696,118.0691208739,24.6363088615,118.0740936894,24.642667,118.080553,福建省厦门市集美区岩顺路,-,厦门北站
24.4702623721,118.1111709879,24.4676208704,118.116138439,24.473529,118.122648,福建省厦门市思明区站南路19号,-,厦门站
24.5403288984,118.1094302898,24.5376791073,118.1143977409,24.543589,118.120927,福建省厦门市湖里区中埔路,-,厦门高崎站
39.8961877732,116.4237567604,39.8975789655,116.4299794853,39.903472,116.436527,北京市东城区东花市大街79号,-,小市站
0,0,0,0,0,0,-,-,秀山站
28.4463084497,115.9560588097,28.4429077449,115.9609243369,28.448675,115.967509,江西省南昌市南昌县站前路,-,向塘站
26.2117632507,104.1167126385,26.2085626578,104.119067618,26.214442,104.125607,云南省曲靖市宣威市环城东路,-,宣威站
0,0,0,0,0,0,-,-,新乡站
32.1308763641,114.0763606522,32.1289274723,114.0822454188,32.134857,114.088754,河南省信阳市平桥区天桥街26号,-,信阳站
34.3452686593,108.7300841205,34.3438646872,108.7347940795,34.350106,108.741246,陕西省咸阳市渭城区抗战路1号,-,咸阳站
32.0595229456,112.1489456602,32.0575316423,112.1549967237,32.063303,112.161566,湖北省襄阳市樊城区前进路38号,-,襄阳站
40.1798054775,122.1424001581,40.1813301134,122.147737754,40.187589,122.154132,辽宁省营口市鲅鱼圈区熊城线,-,熊岳城站
34.3818669765,118.3430706297,34.3807868346,118.3487247263,34.386692,118.355266,江苏省徐州市新沂市徐海路88号,-,新沂站
25.168848957,104.9841805811,25.1658727653,104.9868681545,25.172068,104.993312,贵州省黔西南布依族苗族自治州兴义市白云路,-,兴义站
27.8129042636,114.9344691558,27.809469272,114.939334683,27.815718,114.945778,江西省新余市渝水区沙土街,-,新余站
34.2665947813,117.2016313614,34.2653667984,117.2073873819,34.271277,117.213901,江苏省徐州市云龙区津浦东路,-,徐州站
36.5573865906,109.4757490106,36.5575115642,109.4812046237,36.563259,109.487756,陕西省延安市宝塔区G210(柳林路),-,延安站
28.7547893081,104.5987524481,28.7513421879,104.6010537834,28.757206,104.607576,四川省宜宾市翠屏区前进路306号,-,宜宾站
44.7905929495,128.4822757051,44.7927324965,128.4887612865,44.798855,128.495212,黑龙江省哈尔滨市尚志市金牌大道,-,亚布力南站
0,0,0,0,0,0,-,-,叶柏寿站
30.6604899989,111.3648709291,30.6581780979,111.370734238,30.66441,111.377191,湖北省宜昌市伍家岗区站前高架,-,宜昌东站
29.3441514213,105.8973199075,29.3411541565,105.900790686,29.346836,105.907371,重庆市永川区火车站南路38号,-,永川站
33.3839111112,120.1690926688,33.3825002184,120.1740279334,33.388149,120.180641,江苏省盐城市亭湖区范公路辅路,-,盐城站
29.9632938901,106.2743278481,29.9606496402,106.2781312205,29.966407,106.284681,重庆市合川区高阳路,-,合川站
0,0,0,0,0,0,-,-,黑冲滩站
0,0,0,0,0,0,-,-,黄村站
40.9129018849,122.6547457046,40.9145316134,122.6598365373,40.920643,122.66632,辽宁省鞍山市海城市,-,海城西站
41.8950330486,114.0319366527,41.8971615079,114.0389050317,41.902922,114.045533,内蒙古自治区乌兰察布市化德县迎宾路,-,化德站
36.262051181,111.6655586062,36.2619257399,111.6717759667,36.267722,111.67838,山西省临汾市洪洞县车站街6号,-,洪洞站
44.1543262354,80.4513346622,44.1554617002,80.4538022945,44.161233,80.460416,新疆维吾尔自治区伊犁哈萨克自治州霍城县S213,-,霍尔果斯站
0,0,0,0,0,0,-,-,横峰站
0,0,0,0,0,0,-,-,韩府湾站
39.2717228846,117.7993526236,39.2727735809,117.8056236283,39.278709,117.812161,天津市滨海新区S202(芦汉线),-,汉沽站
0,0,0,0,0,0,-,-,黄瓜园站
30.7743598203,103.9415909487,30.7716913005,103.9437152582,30.777813,103.950185,四川省成都市郫县G213(高店路东段),-,红光镇站
41.7240267255,123.3712491148,41.7264331045,123.3773270004,41.732693,123.383747,辽宁省沈阳市东陵区沈苏西路,-,浑河站
42.2427818626,118.6292660484,42.2447199097,118.6354244003,42.2505,118.64203,内蒙古自治区赤峰市松山区G111(京加线),-,红花沟站
0,0,0,0,0,0,-,-,黄花筒站
34.755376125,104.8315457596,34.754137714,104.8344961895,34.759874,104.841055,甘肃省天水市武山县G316(福兰线),-,贺家店站
0,0,0,0,0,0,-,-,和静站
0,0,0,0,0,0,-,-,红江站
25.350824375,101.7405495473,25.3478768315,101.7421052285,25.354056,101.748582,云南省楚雄彝族自治州禄丰县一黑,-,黑井站
0,0,0,0,0,0,-,-,获嘉站
35.5880962808,110.7201487836,35.5878214175,110.7256902274,35.593751,110.732233,山西省运城市河津市振兴路,-,河津站
25.4944402859,119.1708857161,25.4917336642,119.1757190567,25.497984,119.182169,福建省莆田市涵江区丰山路,-,涵江站
0,0,0,0,0,0,-,-,华家站
40.8630715341,107.1110929291,40.8646091818,107.116532449,40.870389,107.123115,内蒙古自治区巴彦淖尔市杭锦后旗站前路,-,杭锦后旗站
38.5038848473,115.9500017424,38.5044054268,115.9557953139,38.510312,115.962337,河北省沧州市河间市,-,河间西站
25.787988242,104.48039104,25.7849597346,104.4827621128,25.790828,104.489273,贵州省六盘水市盘县,-,花家庄站
36.1637339147,103.4537863559,36.1636776106,103.4563612766,36.169919,103.462785,甘肃省兰州市西固区河口南路,-,河口南站
0,0,0,0,0,0,-,-,黄口站
0,0,0,0,0,0,-,-,湖口站
0,0,0,0,0,0,-,-,呼兰站
40.741671089,120.7582037978,40.7432480988,120.7635199361,40.748994,120.770114,辽宁省葫芦岛市连山区G1(京哈高速),-,葫芦岛北站
46.7255833896,129.628442672,46.7275104455,129.6359153063,46.733374,129.642493,黑龙江省伊春市南岔区中央大街,-,浩良河站
44.6727401114,125.0818389518,44.674914621,125.0885498388,44.680561,125.095209,吉林省长春市农安县S303,-,哈拉海站
0,0,0,0,0,0,-,-,鹤立站
0,0,0,0,0,0,-,-,桦林站
0,0,0,0,0,0,-,-,黄陵站
44.5650921885,129.3806445269,44.5673778396,129.388063517,44.573449,129.394572,黑龙江省牡丹江市海林市前进街,-,海林站
0,0,0,0,0,0,-,-,虎林站
0,0,0,0,0,0,-,-,寒岭站
0,0,0,0,0,0,-,-,和龙站
0,0,0,0,0,0,-,-,海龙站
48.114355308,122.4213389866,48.1166297236,122.4278406614,48.122679,122.434306,内蒙古自治区呼伦贝尔市扎兰屯市S302,-,哈拉苏站
0,0,0,0,0,0,-,-,呼鲁斯太站
41.3586822106,123.7343713833,41.3608081072,123.7402722431,41.366897,123.746735,辽宁省本溪市溪湖区本鸡线,-,火连寨站
0,0,0,0,0,0,-,-,黄梅站
0,0,0,0,0,0,-,-,韩麻营站
0,0,0,0,0,0,-,-,黄泥河站
0,0,0,0,0,0,-,-,海宁站
0,0,0,0,0,0,-,-,惠农站
0,0,0,0,0,0,-,-,和平站
0,0,0,0,0,0,-,-,花棚子站
0,0,0,0,0,0,-,-,花桥站
33.8500775808,106.4226202751,33.8486786547,106.4269386316,33.854892,106.433372,甘肃省陇南市两当县西西段,-,宏庆站
39.8265994816,113.0877901492,39.8279179314,113.0949087319,39.833588,113.101518,山西省朔州市怀仁县云州西街181,-,怀仁站
0,0,0,0,0,0,-,-,华容站
0,0,0,0,0,0,-,-,华山北站
43.6395659719,127.7220735474,43.6420505138,127.7282587214,43.647771,127.73485,吉林省吉林市蛟河市Y068,-,黄松甸站
0,0,0,0,0,0,-,-,和什托洛盖站
0,0,0,0,0,0,-,-,红山站
28.773155229,111.9417814606,28.7698357215,111.9472317093,28.776078,111.953663,湖南省常德市汉寿县G319(厦成线),-,汉寿站
0,0,0,0,0,0,-,-,衡山站
0,0,0,0,0,0,-,-,黑水站
31.6715201173,120.1968679712,31.6696301507,120.201561837,31.675525,120.208081,江苏省无锡市惠山区经二路,-,惠山站
0,0,0,0,0,0,-,-,虎什哈站
37.4482065121,106.0606531018,37.4488666119,106.0651109332,37.4551,106.071548,宁夏回族自治区吴忠市红寺堡区,-,红寺堡站
41.9447923219,123.5126685911,41.9470068978,123.5185748154,41.952726,123.52515,辽宁省沈阳市沈北新区兴明街25号,-,虎石台站
36.3411222264,102.8636922785,36.3408154264,102.865483994,36.346932,102.871918,甘肃省兰州市红古区大通路470号,-,海石湾站
27.2511087549,112.7837284531,27.2477751323,112.7892001595,27.254097,112.795629,湖南省衡阳市衡山县,-,衡山西站
0,0,0,0,0,0,-,-,红砂岘站
0,0,0,0,0,0,-,-,黑台站
36.9466312473,118.1190994712,36.9472829587,118.1252041789,36.953015,118.131772,山东省淄博市桓台县铁西路,-,桓台站
37.158335476,79.9051422518,37.1580147942,79.9070519846,37.16415,79.913487,新疆维吾尔自治区和田地区和田市Y006,-,和田站
26.8857693209,109.7276390948,26.8823197171,109.7322632231,26.888006,109.738858,湖南省怀化市会同县G209(将军北路),-,会同站
0,0,0,0,0,0,-,-,海坨子站
0,0,0,0,0,0,-,-,黑旺站
0,0,0,0,0,0,-,-,海湾站
0,0,0,0,0,0,-,-,红星站
0,0,0,0,0,0,-,-,徽县站
46.7234090568,131.5885877981,46.7253839204,131.5963018312,46.731148,131.602892,黑龙江省双鸭山市友谊县学府路,-,红兴隆站
0,0,0,0,0,0,-,-,换新天站
0,0,0,0,0,0,-,-,红岘台站
0,0,0,0,0,0,-,-,红彦站
35.1957014047,110.0860788868,35.1952936874,110.0915935085,35.200978,110.098219,陕西省渭南市合阳县X306,-,合阳站
37.0806324539,120.9923052636,37.0812144913,120.9971761553,37.087146,121.003734,山东省烟台市海阳市G204(烟沪线),-,海阳站
26.8998900086,112.7042937472,26.8964454943,112.7097010806,26.902364,112.716256,湖南省衡阳市衡南县新园路,-,衡阳东站
30.3660855013,106.7771407492,30.3634519605,106.7811962491,30.369661,106.787642,四川省广安市华蓥市迎宾路218号,-,华蓥站
0,0,0,0,0,0,-,-,汉阴站
38.2599146472,106.014483079,38.2604116838,106.0188711729,38.26611,106.025482,宁夏回族自治区银川市永宁县许黄路,-,黄羊滩站
0,0,0,0,0,0,-,-,汉源站
23.7620999084,114.678558984,23.759399733,114.6832099344,23.76532,114.689755,广东省河源市源城区广场路,-,河源站
0,0,0,0,0,0,-,-,花园站
36.6930283606,101.2411525988,36.6930068525,101.2430516028,36.698871,101.249575,青海省西宁市湟源县火车站路,-,湟源站
0,0,0,0,0,0,-,-,黄羊镇站
30.865575603,120.0183556663,30.8633838547,120.0231246339,30.869502,120.02964,浙江省湖州市吴兴区西塞山路3636号,-,湖州站
21.6558802464,110.6473267256,21.6531381189,110.6516611754,21.659392,110.658131,广东省茂名市化州市站前路49号,-,化州站
30.5877983617,114.9992953367,30.5853370129,115.0045578309,30.591101,115.011143,湖北省黄冈市黄州区京港路,-,黄州站
36.5854970368,111.7124493131,36.585583192,111.7188115128,36.591906,111.725204,山西省临汾市霍州市车站路,-,霍州站
23.0943574957,114.3576223722,23.0918212378,114.36257373,23.098163,114.369023,广东省惠州市惠城区永通路,-,惠州西站
0,0,0,0,0,0,-,-,巨宝站
37.6188890031,108.7511531966,37.6194881138,108.7561742919,37.625407,108.762705,陕西省榆林市靖边县火车站大街,-,靖边站
43.3805946374,123.5715699284,43.38288327,123.5775351611,43.388995,123.583988,内蒙古自治区通辽市科尔沁左翼后旗,-,金宝屯站
35.5097125887,112.8987407912,35.5092715496,112.9048133124,35.515521,112.911227,山西省晋城市泽州县G207(锡海线),-,晋城北站
38.370538539,102.0619561097,38.3710474394,102.0640911481,38.376744,102.070691,甘肃省金昌市永昌县车站路,-,金昌站
35.423130691,115.6645897711,35.4227503608,115.6702116812,35.429104,115.676645,山东省菏泽市鄄城县,-,鄄城站
0,0,0,0,0,0,-,-,交城站
0,0,0,0,0,0,-,-,建昌站
0,0,0,0,0,0,-,-,峻德站
0,0,0,0,0,0,-,-,井店站
45.2502627662,131.1439084546,45.2526608752,131.1517780558,45.25905,131.158136,黑龙江省鸡西市鸡东县振兴大街85号,-,鸡东站
0,0,0,0,0,0,-,-,江都站
0,0,0,0,0,0,-,-,鸡冠山站
41.0576100054,117.510388034,41.0593614194,117.5169755393,41.06524,117.523516,河北省承德市滦平县Y073,-,金沟屯站
38.932080767,116.9240015798,38.9327693181,116.9298327022,38.938444,116.936479,天津市静海县东方红路,-,静海站
0,0,0,0,0,0,-,-,金河站
0,0,0,0,0,0,-,-,锦河站
